Tanggal Posting;Nama Tampilan;Username;Teks Tweet;Retweets;Likes;Total Interaksi
05/01/2024;Lunaa;@lunayenie;wkwkwk iya.. di jakarta sana panas banget ya kayaknya;0;0;0
05/01/2024;kang parkir;@deonzaaa;KENAPA JAKARTA PANAS BANGET GILA;0;0;0
05/01/2024;Geonwoo;@Goonweo;Hati-hati hyung, nanti lepas jaketnya panas banget Jakarta.;0;0;0
06/01/2024;인스;@shuainfairytale;ini anak-anak kayanya lagi pada ngaso di kamar hotel nyalain ac sedingin-dinginnya, baju pada dibuka, 15 menit sekali ngeluh, 'anjir jakarta panas banget';0;35;35
06/01/2024;미;@shayaaanggg;minusnya RTB jakarta buat aku bener bener cuma satu PANAS GERAH;5;24;29
06/01/2024;Ounty Leechan;@lojelekserius;MAAF YA BANG JAKARTA EMANG GERAH SEKALINYA HUJAN KELAMAAN;0;4;4
06/01/2024;Gom;@Gomsemari_ee;Pak Gunawan yang warga lokal Jakarta aja keringatnya banyak begitu apalagi idol kpop.  Itu di sana pasti panas banget.  #GDAinJakarta;0;1;1
06/01/2024;tul;@kolorjahanam;Awokwkwok gerah yh gyu jakarta;0;1;1
06/01/2024;.~;@_staybookie_;Stray kids be like: Anjirlah jakarta panas banget, sekalian aja lah pas perform menggila biar makin panas;0;1;1
06/01/2024;Shinn;@berrysinnie_;Di Jakarta panas banget kah??? Di dom ku lumayan dingin;0;1;1
06/01/2024;ara;@vanilagyu;jakarta terlalu gerah kayaknya buat rambut panjang beomyu;0;0;0
06/01/2024;ִ ࣪𖤐whalien;@whalienlike;Aduh keringetnya Kasian panas banget ye jakarta;0;0;0
06/01/2024;Bubuk Capcinᴱᴺ⁻⁷;@diminoonaaa;Jakarta panas banget ya;0;0;0
06/01/2024;ؘ;@sunghoor;Rindu aku gak? :”)) hehe.. lagi kena macet di Jakarta buset panas banget;0;0;0
06/01/2024;seara;@oseanflame;di jakarta panas bgt kah, ngelihat idol pada gerah bgt;0;0;0
06/01/2024;Bbi;@BibiyEaj;Jakarta kayanya gerah bngt ya txt sampe banjir bngt itu keringat;0;0;0
06/01/2024;pia •;@slaypii;Ya allah TXT, jakarta pasti panas banget ya?;0;0;0
06/01/2024;테사 Tesa;@minteaicing;Sangat ingin berangkat awal terus jalan2 hunting freebies tp panasnya Jakarta membuatku memilih untuk di kamar dulu  PANAS BANGET TOLONG GA KUAT;0;0;0
06/01/2024;arin semirest;@intcraksi;jakarta panas banget ya bang  @pledis_17;0;0;0
06/01/2024;close;@sweetminggo;gerah banget ly jakarta hanas;0;0;0
06/01/2024;zia;@puppymin_nn;kasian banget liat mereka semua sekeringetan itu jakarta panas banget yaaaaa?;0;0;0
06/01/2024;Dheee;@chengoou;jakarta panas banget ya lix, belum apa2 udah mandi keringet;0;0;0
06/01/2024;Jemima;@thesephoria;soobin panas banget ya jakarta;0;0;0
06/01/2024;Raraaaa;@cutiedormracha;Kids Jakarta panas banget yaa??  Hyunjij belum apa2 udah banjir keringat;0;0;0
06/01/2024;jeje;@roseanyujin;tapi cuaca jakarta yang sekarang rawan bikin sakit, bisa panas banget abis itu hujan deres, berhenti cerahan dikit terus hujan lagi;0;0;0
06/01/2024;fey DKSK LOCKED IN;@leeseoksy;di jakarta bagian utara lebih panas anginnya  terus itu mereka ditutup atapnya ga dibuka, kata yg udah ngonser aja walau dibuka tetep gerah sumpek dll apalagi tadi ditutup;0;0;0
06/01/2024;Mingyu.;@mwindgyu;Iya noon, Jakarta lagi panas banget;0;0;0
06/01/2024;Nindia dia dia;@anindyanilasari;aaaaaa pada keringetan. pasti jakarta panas banget ya;0;0;0
06/01/2024;isaa;@jayliciouscat;jakarta skrg panas banget ga sih? anak2 suruh bawa blower gede biar ga gerah nanti di venue;0;0;0
06/01/2024;sap;@Seluxfrost;sebenernya jakarta lagi ga panas panas banget cuma emang jis panasnya keterlaluan;0;0;0
06/01/2024;𝐞𝐝𝐞𝐧;@huelixir;jakarta panas banget kah ini di dom gue dingin sampe selimutan padahal;0;0;0
06/01/2024;𝑪𝒊𝒌𝒂 ♡;@chickayesika;Panas banget buset dah ini ntar anak anak gw balek dari jakarta langsung jadi malika.;0;0;0
06/01/2024;134340 •⚝•;@ansanierd;Kasihan banget anak anak tubatu kepanasan di GDA, Jakarta panas banget yaa wkwkkw;0;0;0
06/01/2024;muhyi;@mmuhhyi;jakarta keknya bikin mereka gerah bgt, keringetnya jelas wkwk;0;0;0
06/01/2024;ಇ;@ouglythoughts;sekalian kenalin ke ortu sama keluarga besar  aku disini cuman bisa bantu doain semoga lancar-lancar sampai hari H ya gii  Iya kali yaa, jakarta panas banget kek nya, kita mah yg di gunung boro² mau sarapan es krim, ke wc aja males saking dingin nya;0;0;0
06/01/2024;Syududu;@Reveanges;Jakarta panas banget ya? Pada pegang kipas semua jir wkwkwk.;0;0;0
06/01/2024;aya ★;@1514JAKE;jakarta panas liat enhypen begitu makin gerah gw;0;0;0
06/01/2024;♡໒꒰ྀི ʚ̴̶̷̷̥ ｡ ʚ̴̶̷̷𓍼ིྀ݀꒱ა;@princesseycx;TAMPAN CEKALIIII. Jakarta gerah banget yaa, bayii.  sini aku bawa ke Bandung biar gak gerah.;0;0;0
06/01/2024;nell 넬;@tresnolino;jakarta gerah kak;0;0;0
06/01/2024;k;@arcyjadia;soobin kamu keringetan gegara gerah juga ya MAAF INI JAKARTA;0;0;0
06/01/2024;Sena.;@bejewelleed;GDA di jakarta udah baguss sebenernya, tapi gerah, panas, sumpek bgt keliatannya   idol' td ko pd keringetan, banyak. trus ada beberapa yang ngeluh panas, keringetan, gerah overall good ko, cuma ya itu doang menurutku;0;0;0
06/01/2024;n i s a, kinda ia;@seocangbeans;se gerah itu kah jakarta;0;0;0
06/01/2024;ʘ‿ʘ;@rxlhr;jakarta aneh bgt si kata gw, ga hujan panas banget, hujan malah jadi banjir, kayak maunya apa;0;0;0
06/01/2024;Artemis;@PadjadjaranTea;Gerah. Cerah. Meriah. Jakarta.;0;0;0
06/01/2024;合 ken;@udelbangchan;hyunjin jakarta panas banget ya sayang wkwkwk;0;0;0
06/01/2024;anne • on drafting;@annsousiantt;itu kwan ngelap keringet, pasti dalem hati, 'anjir jakarta panas banget.';0;0;0
06/01/2024;𝗕𝗶𝗹;@bilbizzlee;gerah bgt yah jakarta pada banjir itu coi;0;0;0
06/01/2024;vann;@varnn__;Bin, jakarta panas banget ya bin  sampe keringetan padahal belum tampil wrwr;0;0;0
06/01/2024;Pei O'Hara;@arctsmido;di jakarta panas banget ya sayangg;0;0;0
06/01/2024;jangan kau macam macam;@tooneiromoue;Jakarta panas banget ya gyu wkwkkw;0;0;0
06/01/2024;21yo;@skarutgrl;woozi basah banget awoakowkawok panas banget ya ji jakarta;0;0;0
06/01/2024;n a d y a;@cscheol8895;Kasian liat anak2 keringetan. Jakarta gerah yah?;0;0;0
06/01/2024;meng;@ileeknow__;Hyunjin, jakarta panas banget ya? Dari tadi ga berhenti ngelap keringet;0;0;0
06/01/2024;ochi;@wedhank;Jakarta panas banget yaaaa, gais?? Hahahahah;0;0;0
06/01/2024;♡;@fizzygyu;jakarta panas banget ya jun allahuakbarrr;0;0;0
06/01/2024;Arras;@coupsnoona;Jakarta panas banget ya? Keringetnya deressss;0;0;0
06/01/2024;Princess Hiyyih | CookieBam is here ♡;@Hiyyih_Shy;Pada keringetan banget  Beneran gerah bgt jakarta tuh;0;0;0
06/01/2024;𓇼;@nareveriestly;kren bgtt gda di jakarta banyak yang puji kekekek minusnya cuma gerah aja sih karena jakarta selalu panas????;0;0;0
07/01/2024;woo;@okeedokeeyoo;ww dalem hati : anjir jakarta kok panas banget ya, pen rebahan ngadem;0;39;39
07/01/2024;jw;@kxmjxxxn;Dari Jakarta panas banget sampe Korea dingin banget;0;7;7
07/01/2024;V;@bliveyouth;Dari jakarta gerah sampe Korea kedinginan lagi;0;5;5
07/01/2024;小雪 daze;@dazehyde;Soale Jakarta kan kemarin² ntuh panas banget buat anak², Zie~;0;2;2
07/01/2024;keni;@lostmytyre;jakarta panas banget brou;0;1;1
07/01/2024;^rrriiinnn^;@red_inreverie;lebih tepatnya kena panas jakarta sih, kesian keliatannya gerah banget;0;1;1
07/01/2024;nays;@miawchau;nder di jakarta mah jangankan ngedance nyuci pirih ajh gerah;0;0;0
07/01/2024;aliviaawin;@aliviaawin;Anaknya emang gampang gerah, ditambah Jakarta panas banget  Sampe mandi keringat itu dia kak;0;0;0
07/01/2024;cece romanoff;@algebatrix;jakarta jam segini di jalannya aja panas banget ya Allah;0;0;0
07/01/2024;♡;@junpowerbank;wkwkwk kasian banget idol pada megang kipas kecil gitu karena jakarta panas banget wkwkwkwkwkw;0;0;0
07/01/2024;ؘ;@steipback;Gimana review udara Jakarta yang katanya panas banget itu;0;0;0
08/01/2024;Clau | 𝘽𝙪𝙨𝙨𝙮;@dazzlecupcake;: Jakarta panas banget ya? : serius panas banget, beneran sumpah sepanas itu;2200;11000;13200
08/01/2024;teriyakipan;@ferrenloe;Ud ngebayangin jakarta panas banget;0;1;1
08/01/2024;misua ARIRANG;@misuamoon;Seventeen bilang di jakarta panas banget sampe susah napas waktu perform, terus gimana sama bekasi, semarang, surabaya ya;0;1;1
08/01/2024;draxenَ;@voernon;halo, Eunchae! saya kemarin ke GDA. saya bawa keringet soalnya panas banget Jakarta tuh. kalau Eunchae bawa oleh-oleh apa? kenapa harus kentut barengan sih ngakak banget.;0;0;0
08/01/2024;올까 | MENTION AFTER DM;@eunhasu95s;Gua ga tau pertanyaan gua dinotis apa engga tp mereka jawab pertanyaan gua 'jakarta panas banget kan?';0;0;0
08/01/2024;v ⁷;@tearanode;kita yang nonton aja pengab gerah apalagi artisnya. itu kemaren liat mingyu meres keringet dari baju aja udah sesuatu banget, pdahal gda kemaren itungannya jakarta lagi gak panas gra2 mendung ke gerimis;0;0;0
08/01/2024;fa;@doogyeom;wkwkk vernon ama seungkwan bilang kalo jakarta panas banget;0;0;0
08/01/2024;22;@crmlsltd_;Bajunya sampe diperes.. Lantainya di pel pake tisu..  gyu jakarta panas banget ya..;0;0;0
08/01/2024;Juvenile;@Oalahwakwak;Haha betoll kali lah ini. Aku meranto ke jakarta 4 tahun, gk pernah kuubah bahasa2 ku, eh jumpa kawan aseli orang Tapsel ngomong 'eh panas banget lohh' dgn nada dan intonasi mandailing wkwkw;0;0;0
08/01/2024;@phainscd;@phainscd;jakarta hari ini panas banget kaya suasana debat capres semalam;0;0;0
08/01/2024;TDM;@TrainingDietmex;gerah ya di jakarta?;0;0;0
08/01/2024;Bafisti;@fistimdr;Sebenernya dia pengen teriak JAKARTA PANAS BANGET AJGGG;0;0;0
08/01/2024;dind☆;@jeongkyuku;wonwoo maaf kalo jakarta panas banget nanti aku ikut tinggal di korea aja deh;0;0;0
09/01/2024;grey.fm;@fm_grey;Malay sama Jakarta ga jauh beda tapi Jakarta panas banget nyettt;0;2;2
09/01/2024;Haura.;@seuyghan;Sumpah ini Jakarta panas banget anjritttt.;1;0;1
09/01/2024;draxenَ;@voernon;seru dan pastinya panas banget. udah lama gak menginjakkan kaki di Jakarta…;0;0;0
09/01/2024;sage;@rodeowoods;jakarta panas banget tai;0;0;0
09/01/2024;경원;@gyeongwonr;panas banget ya jakarta? *kepo*;0;0;0
09/01/2024;︎ ︎︎︎ ︎ ︎︎︎ ︎;@daino;kemarin juga pas waktu ke Jakarta itu sih udah mulai agak kecapean sam apusing dikit, panas banget wkwk;0;0;0
09/01/2024;nat's;@lovejhnsuh;Iya kak panas banget jakarta;0;0;0
09/01/2024;glennmars;@glennmars;Jakarta gerah itu kita gak bisa kontrol, Hen. Tapi emosi kita, bisa. Jadi fokus aja ke yang bisa kita kontrol. Trims.;0;0;0
09/01/2024;Called_me_natzzz;@PKopihiitam;Lebih ke gerah;0;0;0
09/01/2024;fann;@cutiepie_lofty;jakarta jg panas banget enihh;0;0;0
09/01/2024;𝙉𝙖𝙣𝙖𝙨;@woorangiie;setelah liat yg kata verkwan jakarta panas bgt pas di jis abistu rewatch perform mreka di gda jdi ikutan ngerasa gerah anjir tpi keren bgt mreka tetep bisa tmpil maksimal dalam keadaan kek gtu;0;0;0
09/01/2024;mad woman;@septianeverdie;jakarta panas banget brayyy;0;0;0
09/01/2024;Jakarta.;@Jakxarta;YA ALLAH INI PANAS BANGET JAKARTA. GUE TAKUT.;0;0;0
09/01/2024;ken;@ANYWAYSDOLAN;Jakarta panas banget sihhhhhh;0;0;0
10/01/2024;.;@lawfuloutlaw;jakarta full macet dan panas banget hari ini padahal gw naik busway, gila;0;0;0
10/01/2024;WY;@Wonyuoung;ngetag aespa buat promisiin para waifuku bang! abang udah capek kah jadi orang kayaa? Iya kemarin kita kejakarta bareng bang, kita satu bis gak ya? Jakarta mah panas banget abang, abang di Jakarta udah makan apa aja?;0;0;0
10/01/2024;Sampoerna.;@sxutan;Panas banget di jakarta, sampe Meres keringet di GDA kemaren;0;0;0
10/01/2024;雨 CF22 @G-35;@ameamakunai;panas banget jakarta  hujan ayo sini hujaannn;0;0;0
10/01/2024;Geonwoo;@Goonweo;Hehe iya hyung cuma ke mall aja, soalnya Jakarta panas banget.;0;0;0
10/01/2024;Dhira;@mochiraichi;Gerah banget jakarta;0;0;0
11/01/2024;ody;@Keripikkentankk;Jakarta hujan aja gerah;0;1;1
11/01/2024;kelaa;@lucwux;jakarta panas banget, berasa diputerin di oven;0;0;0
11/01/2024;☆;@privatesuhh;tar sampe jakarta langsung di buka itu sweater soalnya gerah;0;0;0
11/01/2024;𝐭 𝐚 𝐧;@kayuputihftw;jo kata si aku mah di pesawat ganti baju, jakarta gerah;0;0;0
12/01/2024;𝗸𝗵𝗮𝘆 𖹭;@kyeombakery;lagi lagi mereka ngomongin jakarta panas banget bjir;0;0;0
12/01/2024;Matt.;@seudgcheol;Kata gua mah Jakarta gerah banget.;0;0;0
12/01/2024;一轮明月当空;@_lajoie;Makanya aku tuh takut banget pas jakarta panas banget kan. Itu rawan banget pas ujan langsung banjir terus.  Soalnya di aku aja nih ci, BANJIR MULU APALAGI DAERAH RAWAN YANG BEKAS KEMARAU GITUU;0;0;0
12/01/2024;@drizzlemonade;@drizzlemonade;jakarta panas ma, gerah dia wkwk;0;0;0
12/01/2024;lise.;@liseverse;kata Dino Jakarta panas banget pas performance dia kira “kok hujan ya?” ternyata keringetnya sendiri yang netes  (cmiiw);0;0;0
13/01/2024;𝐂𝐚𝐫𝐫𝐨𝐭;@scjswwmg;finally!! ga membela atau menyalahkan siapapun, cuma bener-bener gerah banget tiap buka X tulisannya “follow ina follow jakarta”— apalagi sebagai carat baru dan ga pernah nonton konser, jadi pengen hadir juga, malah jadi mules, pikiran kemana-mana, ga fokus, please just trust 17!;0;13;13
13/01/2024;D;@DimsBin;5 hari dibandung balik jakarta kaget panas banget jakarta wkwk;0;0;0
13/01/2024;athena.;@badgalriella;jakarta panas banget kayanya yong, belum sejam uda dilepas;0;0;0
13/01/2024;rossa_ayu;@xiu_mh;Dulu pernah ke jakarta emang bangunan gedeannya pada bagus2 tapi ada yang bikin miris juga itu rumah2 yang atasnya pake seng gitu tp udah pada rapuh dan juga macetnyaaa astagfirulloh bikin misuh2 mana cuacanya panas banget pula;0;0;0
13/01/2024;afniiiiiii;@Chrysnfl;Jakarta panas banget;0;0;0
13/01/2024;elum;@thatonecoded;panas banget sih jakarta;0;0;0
13/01/2024;Rozi;@fakhrulroziii;Iya Jakarta ternyata panas banget ya, bahkan menurutku sedikit lebih panas dibandingkan Medan.;0;0;0
13/01/2024;2ndbebytokyo;@2ndbebytokyo;Rumah sodara w acnya begini dan ga dingin jir  untung waktu itu jakarta timur lagi ga gerah.;0;0;0
13/01/2024;yara mention after dm;@ismarkf;panas banget kayaknya jakarta;0;0;0
14/01/2024;Ve;@syl_VE_onn;WTT THE UNITY 127 jakarta HAVE : cat 1 B Want : unity package Demi tuhan gerah!! Kalo ada yang mau wtt aku mau banget;9;1;10
14/01/2024;诶;@jaehyunplanetx;jakarta gerah bgt;0;0;0
14/01/2024;kal #WYLD era;@taeyongiekal;di jakarta yang indor aja taeyong udh gerah banget.. gimana di bangkok sm bulacan yang outdoor....;0;0;0
14/01/2024;Jehaೀ;@mrkleejh_;Jakarta gerah bgt bro? Udah lepas jaket;0;0;0
14/01/2024;fahmi permana;@mfahmipermana;Jakarta panas banget kaya... (insert perbandingan yang gw belum nemu apa yang lucu);0;0;0
14/01/2024;aira.;@persephowne;Jakarta panas banget kah apa begimana @#$&+/*;0;0;0
15/01/2024;girlsforhae;@JRisly;jakarta panas banget gila;0;1;1
15/01/2024;isa;@Leeisam;soo happy, walau panas banget ternyata jakarta  kamu katanya sampai mandi di venue ya?;0;0;0
15/01/2024;San.;@Kamoesiapa_;gerah bat ajg jakarta;0;0;0
15/01/2024;DearRuby;@aulia_kim25;Jakarta itu punya 2 musim. Musim panas dan musim panas banget;0;0;0
15/01/2024;ؘ;@hyoseoep;IVE mencoba melawan suhu panas Jakarta dengan bawa laut sama mermaid-mermaidnya.;0;0;0
15/01/2024;DEWE;@dwihartanto007;Udara jakarta lembab bet... Gerah;0;0;0
16/01/2024;fiqa;@cysteinebility;JAKARTA PANAS BANGET DAH;0;3;3
16/01/2024;Ajun!;@AnakJawasUNda;Cuaca panas, angin nya dingin. Tumben jakarta cerah;0;2;2
16/01/2024;kie;@gonuiki;jakarta panas banget banyak dosa rakyatnye;0;1;1
16/01/2024;naw;@yournaw_;bisa ga si panas jakarta diubah jadi saldo gopay, gerah bgt buset;0;0;0
16/01/2024;Iki;@bukansailormun;Jakarta panas banget asli;0;0;0
17/01/2024;َ;@wonbintsel;Kapan hujan lagi.. Jakarta panas banget anjir.;0;0;0
17/01/2024;ARYA SADHA.;@Dhaksamerta;ᅠ Kok Jakarta panas banget sih. ᅠ;0;0;0
17/01/2024;P P K N;@papikekinian;Gila sih ini KRL Cikarang, suasana di dalemnya macem KRL Bogor-Jakarta Kota sekitar 11-12 tahun lalu. Gerah, sumpek, baunya ampun;0;0;0
17/01/2024;carissa ƪ( ` ▿▿▿▿ ´ ƪ);@myloveisallmine;mendung amat ni jakarta tumben pantesan gerah;0;0;0
17/01/2024;acha;@cloudysnowys;aku pas itu pake ke jakarta pas lg suka hujan ga gerah sama sekali cuma kl lg kemarau pasti gerah deh kl mau airism ajaa;0;0;0
17/01/2024;acha;@cloudysnowys;aku malah suka pake pagi atauga siang kalau ke jakarta wkwk gabikin gerah sih kak soalnya ga begitu tebel bahannya;0;0;0
17/01/2024;Cha!;@armweee;Disana panas banget kah sampai keringetan banget si adek, gada angin apa gimana kata jakarta ya;0;0;0
18/01/2024;Pirate Queens;@piratequeens_id;Jakarta gerah anying;0;2;2
18/01/2024;#UsutTuntas;@tweet_erland;Aing dulu pernah bikin celana ala ala Limp Bizkit pas lagi rame. Almarhum Robin yang sering pesen. Sampe mikir, anak Jakarta gak gerah gitu pake celana poliester?;0;0;0
19/01/2024;Ikhwan اخوان;@Ikhwanted94;Serius nanya, ini gk ada yg mau desak biar Heru diganti gitu? Sy yg bukan orang Jakarta aja gerah baca semua dosa-dosanya yg dishare di twitter, tapi ngomel di twitter doang emang ngaruh apa?;0;0;0
20/01/2024;andro;@androsiapa;panas banget…,,.,.,,,.., ini jakarta apa hihang hoheng????????;1;33;34
20/01/2024;⋆｡˚꒰ঌ TACT ໒꒱˚｡⋆;@tact_id;Jakarta panas banget, jangan lupa pake sunscreen ya!  @JTrisha_JKT48;1;13;14
20/01/2024;Elgar.;@strxxngers;@oikawauph  mending lo balik ke rumah deh. jakarta panas banget njing gara gara lo keluar.;1;0;1
20/01/2024;cheL!⋆;@maershmalliow;Jakarta panas banget yaallah hari ini;1;0;1
20/01/2024;madina;@madinabcd;Setelah kemarin hujan seharian, hari ini jakarta memutuskan buat panas seharian PANAS BANGET langitnya bersih gaada awan, aku berkendara dari pulogadung-kosan selama 20 menit tangan aku GOSONG;0;1;1
20/01/2024;@svrmrnd;@svrmrnd;panas banget jakarta kaya apaan deh;0;0;0
20/01/2024;Bae;@arahoy;Barusan mandi kek pake air dari kulkas. Enak banget Jakarta begini ya Allah, cerah tapi ga gerah;0;0;0
20/01/2024;goro;@melon_tomato;“Gamau, jauh pake helm” “Siang panas banget tau” “Aku gatau boleh keluar sore apa engga, gabisa lama lama juga” “Gamau, pasti menunya itu itu aja” Meanwhile She went around Jakarta the whole day and went to a place that she called “menunya itu itu aja”  Aku kudu piye;0;0;0
20/01/2024;𝐮𝐦𝐢✮ྀིྀི꩜ .ᐟ (mikirin bab 4-5);@kurominungging;JAKARTA PANAS BANGET BUSETTT;0;0;0
20/01/2024;uuidin - Undoclab;@asuhanbot;jakarta lagi cerah cerahnya alias panas banget  jam segini masih cerah kaya siang;0;0;0
20/01/2024;NA/T;@devonnel_;Ya Allah gapernah keluar siang siang…… ini nyampe Jakarta siang…… panas banget…… astaghfirullah……………………. Meleleh;0;0;0
20/01/2024;ochi slibaw;@kinghoshitiger;oh pantes,di jakarta panas banget;0;0;0
20/01/2024;ㄷㄴㄹ;@jeonghandwaeyo;JAKARTA PANAS BANGET ANJJJJJJ;0;0;0
21/01/2024;liberté;@Future_364;mirip, soalnya jakarta panas banget, public transportation jelek, + polusinya parah haaaaa, padahal mau banget jalan ke banyak tempat yang bagus, tp udah lelah duluan;2;0;2
21/01/2024;sal.;@salsarchivess;sampe “mark cam” aja juga ga cuma ada di jakarta. panas banget yaAllah;0;0;0
21/01/2024;GiPing Pong;@Givms25;Jakarta panas banget bejir;0;0;0
21/01/2024;.;@xxdymrk;Kayanya Bulacan lbh gerah drpd Jakarta;0;0;0
21/01/2024;c;@bloominpeony;gerah mules banget bulacan jakarta gabisa gojek pls;0;0;0
21/01/2024;LUCKY dan | JAYPRIL;@mondjay_;NANGISSS JAKARTA PANAS BANGET YA;0;0;0
21/01/2024;pearl;@betterthnpearl;apakah jakarta kurang gerah buat lo @/yuta;0;0;0
21/01/2024;Sha;@adoptmyprompts;Gerah kah dia?;0;0;0
21/01/2024;Laura Lorelai;@lauraira;Panas banget Jakarta tudey yaawllaaahhh;0;0;0
21/01/2024;salva;@chaniechio;emg bulancan atau apapun itu segerah itu kah hah?? bukannya jakarta udah paling gerah hah?;0;0;0
22/01/2024;nirvana;@asdfnirvana;dipikir-pikir boujee fitness classes adalah akal2an orang jakarta soalnya mereka kalau olahraga outdoor panas banget buset jam 6 pagi aja udah 27 derajat C;0;2;2
22/01/2024;Aa Ris! 𝒪𝒹𝑒 𝓉𝑜 𝐿𝑜𝓋𝑒 ໒꒱;@abangnyayusion;Pas awal2 ngedm gw manggil ka, terus disuruh manggil nama aja soalnya kita seline wkw. Bias di 127 Doyoung sama Jaehyun. Orang nya sechill itu. Btw, kemarin pas unity gw mau nyamperin elu tapi karena Jakarta panas banget ga sempet wkw semoga next bisa mitap ye;1;0;1
22/01/2024;hili;@hhiliiii;jakarta panas banget;0;0;0
22/01/2024;bydeokki;@9024gonaengi;Emang ada ya orang jakarta kalo kena panas/gerah gatel gatel? Ada. Saya.;0;0;0
22/01/2024;ⓒⓐⓡⓐⓜⓔⓛ²³ | free tag to;@Caramelll_Study;GILA JAKARTA PANAS BANGET ANJER;0;0;0
22/01/2024;карина;@karinyoo;Beda panas sydney menyengat dan udara kering. panas indo/jakarta gerah, bikin susah nafas+keringetan;0;0;0
22/01/2024;.;@namakuwidia;jakarta panas banget, pengen di kuningan aja;0;0;0
22/01/2024;Tofu || Commission open @Vgen;@TahuFried;Jakarta panas banget ajg;0;0;0
22/01/2024;yoongi’s gf;@ihugyoongiii;Boleh gk nih tiap lampu merah di jakarta ada tenda alias panas banget anjir;0;0;0
22/01/2024;Hazel.;@leehaechannen;ini jakarta panas banget anjir;0;0;0
23/01/2024;nice guys (2016);@lazeneno;SUMPAH ini Jakarta udah musim ujan tapi kalo gerah tetep aja PANAS BANGET ELAH Lagi ketombean banget ini cryyyy  mau pake hair oil jadi lepek, pake hair tonic kering nggak pewe…;2;1;3
23/01/2024;Hazell;@gisangPoreng;JAKARTA PANAS BANGET TOLONG,INI PANAS KARENA POLUSI ATAU ORANG²NYA JARANG IBADAH JIR;0;1;1
23/01/2024;Valerie's;@letnanaeat;Jadi sekarang gue malah bingung ini mau gue apain dan kalo di pake juga mau gue pake kemana anjirr???? Di jakarta pake tank top aja masih gerah gimana make begituan;0;0;0
23/01/2024;Pecinta_Psyduck;@kwangbaepunya;Sumpah PANAS BANGET ANJIM JAKARTA;0;0;0
23/01/2024;nanay;@delimasour;Ini jam 11 siang apa jam setengah 7 pagi, panas banget wahai Jakarta;0;0;0
24/01/2024;Agatha Bramanlistyani;@tyabramanl;Jakarta panas banget ya bang?  @Louis_Tomlinson;0;0;0
